   26.812353     -9.192584
    0.000000     -9.192584
    1.148826     -9.192584
    1.148826     19.425674
    1.148826     -9.192584
    1.723240     -9.192584
    1.723240     19.425674
    1.723240     -9.192584
    2.535582     -9.192584
    2.535582     19.425674
    2.535582     -9.192584
    3.530495     -9.192584
    3.530495     19.425674
    3.530495     -9.192584
    4.749010     -9.192584
    4.749010     19.425674
    4.749010     -9.192584
   26.812353     -9.192584
   26.812353     19.425674
    0.000000     19.425674
    0.000000     -9.192584
    0.000000      0.000000
   26.812353      0.000000
