#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 110   9
# Band-Index    1
   0.38294     -1.496018
   0.43765     -1.728045
   0.49235     -1.950518
   0.54706     -2.160649
   0.60177     -2.356489
   0.65647     -2.536526
   0.71118     -2.699649
   0.76588     -2.845056
   0.82059     -2.972081
   0.87530     -3.080255
   0.93000     -3.169184
   0.98471     -3.238608
   1.03941     -3.288333
   1.09412     -3.318219
   1.14883     -3.328194
   1.14883     -3.328194
   1.20627     -3.360387
   1.26371     -3.450595
   1.32115     -3.582796
   1.37859     -3.737697
   1.43603     -3.897397
   1.49347     -4.047086
   1.55092     -4.175210
   1.60836     -4.272991
   1.66580     -4.334196
   1.72324     -4.355031
   1.72324     -4.355031
   1.77740     -4.511943
   1.83155     -4.620470
   1.88571     -4.668001
   1.93986     -4.642453
   1.99402     -4.535967
   2.04818     -4.348506
   2.10233     -4.088192
   2.15649     -3.768381
   2.21065     -3.404408
   2.26480     -3.012361
   2.31896     -2.610190
   2.37311     -2.221169
   2.42727     -1.879271
   2.48143     -1.634165
   2.53558     -1.543030
   2.53558     -1.543030
   2.59086     -1.536725
   2.64613     -1.517849
   2.70140     -1.486476
   2.75667     -1.442722
   2.81195     -1.386812
   2.86722     -1.319085
   2.92249     -1.240061
   2.97777     -1.150492
   3.03304     -1.051424
   3.08831     -0.944374
   3.14358     -0.831476
   3.19886     -0.715592
   3.25413     -0.600615
   3.30940     -0.491645
   3.36468     -0.395053
   3.41995     -0.318125
   3.47522     -0.268199
   3.53050     -0.250818
   3.53050     -0.250818
   3.58347     -0.290104
   3.63645     -0.404402
   3.68943     -0.584351
   3.74241     -0.817552
   3.79539     -1.091092
   3.84837     -1.393071
   3.90135     -1.713377
   3.95433     -2.043539
   4.00731     -2.376635
   4.06028     -2.706971
   4.11326     -3.029752
   4.16624     -3.340811
   4.21922     -3.636394
   4.27220     -3.912951
   4.32518     -4.166931
   4.37816     -4.394580
   4.43114     -4.591779
   4.48412     -4.753859
   4.53709     -4.875507
   4.59007     -4.950889
   4.64305     -4.974087
   4.69603     -4.940034
   4.74901     -4.845983
   4.74901     -4.845983
   4.80243     -4.888779
   4.85586     -4.905175
   4.90928     -4.895248
   4.96271     -4.859436
   5.01614     -4.798539
   5.06956     -4.713760
   5.12299     -4.606761
   5.17641     -4.479740
   5.22984     -4.335596
   5.28326     -4.178125
   5.33669     -4.012333
   5.39011     -3.844774
   5.44354     -3.683964
   5.49696     -3.540480
   5.55039     -3.426359
   5.60381     -3.353100
   5.65724     -3.328194
